enrollment_id,student_id,course_id,enrolled_date,completion_date,completion_pct,certificate_issued,last_accessed
ENR000380,STU00110,CRS038,2024-08-24,,8,false,2024-10-20
ENR000381,STU00110,CRS037,2024-10-04,,71,false,2024-10-04
ENR000382,STU00110,CRS008,2024-11-16,,84,false,2025-02-04
ENR000383,STU00110,CRS029,2024-03-27,,94,false,2024-09-09
ENR000384,STU00110,CRS033,2024-12-02,,3,false,2025-02-15
ENR000385,STU00110,CRS050,2024-10-20,,14,false,2025-01-09
ENR000386,STU00110,CRS010,2024-08-06,,67,false,2024-09-26
ENR000387,STU00110,CRS013,2025-01-27,2025-02-21,100,true,2025-03-01
ENR000388,STU00110,CRS021,2025-01-25,2025-03-13,100,true,2025-03-14
ENR000389,STU00111,CRS016,2024-07-30,,0,false,2024-08-09
ENR000390,STU00111,CRS050,2022-12-12,2024-07-27,100,true,2024-08-17
ENR000391,STU00111,CRS013,2023-01-11,,0,false,2024-04-16
ENR000392,STU00111,CRS028,2023-06-18,,50,false,2024-03-07
ENR000393,STU00112,CRS026,2024-07-10,,0,false,2024-12-04
ENR000394,STU00112,CRS023,2024-07-03,2024-11-24,100,true,2024-11-26
ENR000395,STU00114,CRS016,2024-11-26,2024-12-25,100,true,2024-12-26
ENR000396,STU00114,CRS047,2023-03-15,,66,false,2024-02-05
ENR000397,STU00114,CRS018,2025-01-07,,14,false,2025-02-21
ENR000398,STU00114,CRS003,2024-03-05,,33,false,2024-07-04
ENR000399,STU00114,CRS006,2024-09-01,,3,false,2024-12-16
ENR000400,STU00114,CRS048,2022-10-20,,72,false,2024-04-14
ENR000401,STU00115,CRS021,2024-11-19,,5,false,2024-12-02
ENR000402,STU00115,CRS002,2024-11-17,,5,false,2025-02-19
ENR000403,STU00116,CRS005,2025-01-21,2025-02-03,100,true,2025-02-27
ENR000404,STU00116,CRS011,2024-11-06,,41,false,2025-01-21
ENR000405,STU00116,CRS047,2024-12-19,,5,false,2025-01-05
ENR000406,STU00116,CRS042,2024-06-25,,7,false,2024-07-22
ENR000407,STU00117,CRS031,2024-11-06,,66,false,2024-12-23
ENR000408,STU00118,CRS012,2024-07-08,,5,false,2024-10-18
ENR000409,STU00118,CRS022,2024-10-05,2024-11-14,100,true,2024-11-30
ENR000410,STU00118,CRS030,2024-08-28,,34,false,2024-11-19
ENR000411,STU00118,CRS029,2024-11-14,,0,false,2024-12-23
ENR000412,STU00118,CRS038,2025-01-26,,79,false,2025-02-19
ENR000413,STU00118,CRS047,2024-12-13,,64,false,2025-02-15
ENR000414,STU00119,CRS035,2025-01-06,2025-01-08,100,true,2025-02-04
ENR000415,STU00119,CRS012,2025-02-15,2025-02-16,100,true,2025-02-19
ENR000416,STU00119,CRS030,2025-01-25,2025-02-19,100,true,2025-02-23
ENR000417,STU00120,CRS011,2024-11-17,,68,false,2025-02-03
ENR000418,STU00120,CRS036,2024-06-11,2024-12-08,100,true,2024-12-10
ENR000419,STU00120,CRS044,2023-09-04,,75,false,2024-07-19
ENR000420,STU00121,CRS040,2024-02-12,2024-05-12,100,true,2024-06-10
ENR000421,STU00121,CRS047,2023-09-10,2024-04-13,100,true,2024-05-07
ENR000422,STU00121,CRS015,2025-02-05,,54,false,2025-02-22
ENR000423,STU00121,CRS024,2023-08-01,,0,false,2024-11-14
ENR000424,STU00121,CRS030,2022-08-02,,0,false,2024-07-05
ENR000425,STU00121,CRS027,2024-10-04,,9,false,2025-02-13
ENR000426,STU00122,CRS033,2023-07-09,,97,false,2024-07-05
ENR000427,STU00122,CRS027,2023-10-11,2025-01-04,100,true,2025-01-31
ENR000428,STU00122,CRS028,2024-06-26,,25,false,2024-09-14
ENR000429,STU00122,CRS040,2024-07-22,,31,false,2024-10-15
ENR000430,STU00122,CRS038,2023-07-07,,0,false,2024-11-06
ENR000431,STU00122,CRS042,2024-01-10,,2,false,2024-05-31
ENR000432,STU00123,CRS015,2023-12-01,,42,false,2025-01-24
ENR000433,STU00123,CRS010,2022-09-20,2023-11-15,100,true,2023-12-05
ENR000434,STU00123,CRS008,2023-02-20,,9,false,2024-12-15
ENR000435,STU00124,CRS050,2024-09-10,,96,false,2025-01-17
ENR000436,STU00124,CRS029,2024-06-20,,8,false,2025-01-08
ENR000437,STU00124,CRS026,2024-08-13,,72,false,2025-02-22
ENR000438,STU00125,CRS014,2024-03-26,,56,false,2024-05-24
ENR000439,STU00125,CRS031,2024-06-29,2025-01-17,100,true,2025-02-05
ENR000440,STU00125,CRS047,2025-01-06,,7,false,2025-03-03
ENR000441,STU00126,CRS021,2023-11-04,,78,false,2024-04-29
ENR000442,STU00126,CRS042,2024-04-02,2025-01-13,100,true,2025-02-08
ENR000443,STU00126,CRS050,2025-01-14,,4,false,2025-02-28
ENR000444,STU00127,CRS017,2024-12-31,2025-02-20,100,true,2025-03-09
ENR000445,STU00129,CRS036,2023-10-17,,63,false,2024-05-12
ENR000446,STU00129,CRS040,2023-07-16,,57,false,2025-02-14
ENR000447,STU00129,CRS050,2024-04-28,,0,false,2025-01-05
ENR000448,STU00129,CRS027,2023-07-16,,89,false,2024-04-02
ENR000449,STU00129,CRS008,2023-11-28,,22,false,2024-04-14
ENR000450,STU00130,CRS027,2024-11-05,,9,false,2025-03-07
ENR000451,STU00131,CRS048,2024-05-29,,17,false,2024-06-21
ENR000452,STU00131,CRS044,2024-04-30,2024-06-19,100,true,2024-07-02
ENR000453,STU00131,CRS023,2024-11-15,,73,false,2025-01-13
ENR000454,STU00131,CRS041,2024-05-30,2024-05-30,100,true,2024-06-13
ENR000455,STU00131,CRS011,2024-01-27,,7,false,2024-11-16
ENR000456,STU00131,CRS042,2024-11-27,,7,false,2024-12-10
ENR000457,STU00133,CRS036,2023-12-18,2024-11-15,100,true,2024-11-18
ENR000458,STU00135,CRS018,2023-08-03,,85,false,2024-11-02
ENR000459,STU00135,CRS009,2024-05-11,2025-03-06,100,true,2025-03-09
ENR000460,STU00135,CRS010,2024-09-03,,4,false,2025-01-31
ENR000461,STU00135,CRS017,2024-04-12,2024-07-09,100,true,2024-07-23
ENR000462,STU00135,CRS042,2023-11-24,2025-02-10,100,true,2025-02-18
ENR000463,STU00135,CRS003,2024-04-12,,12,false,2024-05-15
ENR000464,STU00135,CRS013,2025-02-03,,6,false,2025-02-13
ENR000465,STU00135,CRS028,2023-08-28,2024-05-29,100,true,2024-06-11
ENR000466,STU00135,CRS011,2023-08-05,,97,false,2024-08-24
ENR000467,STU00135,CRS048,2023-07-23,,99,false,2024-10-06
ENR000468,STU00135,CRS016,2024-04-13,2024-06-24,100,true,2024-06-28
ENR000469,STU00136,CRS046,2024-04-24,,8,false,2024-05-15
ENR000470,STU00136,CRS014,2024-08-13,2024-08-17,100,true,2024-08-23
ENR000471,STU00137,CRS021,2022-12-03,,44,false,2024-08-30
ENR000472,STU00137,CRS019,2024-03-16,,4,false,2025-01-09
ENR000473,STU00137,CRS035,2024-09-17,,9,false,2024-10-06
ENR000474,STU00137,CRS012,2025-02-25,2025-02-25,100,true,2025-03-15
ENR000475,STU00137,CRS010,2023-03-13,2023-10-28,100,true,2023-10-30
ENR000476,STU00137,CRS031,2024-10-22,,6,false,2025-01-24
ENR000477,STU00138,CRS026,2024-02-26,,8,false,2024-11-02
ENR000478,STU00138,CRS036,2024-06-22,2024-09-25,100,true,2024-10-08
ENR000479,STU00138,CRS006,2023-09-03,,9,false,2024-09-09
ENR000480,STU00138,CRS016,2024-05-30,,51,false,2025-03-04
ENR000481,STU00138,CRS012,2024-07-04,2025-01-10,100,true,2025-01-10
ENR000482,STU00139,CRS009,2025-01-26,2025-02-06,100,true,2025-02-21
ENR000483,STU00139,CRS012,2024-10-17,2024-12-21,100,true,2024-12-24
ENR000484,STU00139,CRS031,2025-01-23,2025-03-11,100,true,2025-03-15
ENR000485,STU00139,CRS006,2024-10-19,,7,false,2025-03-11
ENR000486,STU00139,CRS003,2024-05-12,2024-07-19,100,true,2024-08-16
ENR000487,STU00139,CRS010,2025-01-14,2025-03-10,100,true,2025-03-13
ENR000488,STU00140,CRS015,2024-12-03,,16,false,2025-03-04
ENR000489,STU00140,CRS006,2024-02-26,2024-03-28,100,true,2024-04-06
ENR000490,STU00140,CRS014,2024-01-08,,75,false,2024-05-15
ENR000491,STU00140,CRS041,2024-05-13,,8,false,2024-08-09
ENR000492,STU00140,CRS018,2024-07-27,2024-08-17,100,true,2024-09-06
ENR000493,STU00140,CRS024,2024-10-13,,70,false,2025-01-09
ENR000494,STU00140,CRS050,2024-12-02,2025-03-07,100,true,2025-03-11
ENR000495,STU00141,CRS019,2025-02-02,,74,false,2025-02-21
ENR000496,STU00141,CRS050,2024-11-03,,0,false,2025-01-15
ENR000497,STU00141,CRS004,2025-01-15,,98,false,2025-02-24
ENR000498,STU00142,CRS048,2025-02-07,,5,false,2025-02-15
ENR000499,STU00143,CRS003,2025-03-06,2025-03-14,100,true,2025-03-15
ENR000500,STU00143,CRS027,2025-02-24,,17,false,2025-03-08
ENR000501,STU00143,CRS040,2024-12-24,,51,false,2025-02-24
ENR000502,STU00143,CRS047,2025-01-11,,23,false,2025-02-12
ENR000503,STU00143,CRS026,2025-02-13,,0,false,2025-03-03
ENR000504,STU00143,CRS029,2025-02-28,,22,false,2025-02-28
ENR000505,STU00143,CRS045,2025-02-23,,10,false,2025-03-03
ENR000506,STU00143,CRS002,2025-02-19,,8,false,2025-03-13
ENR000507,STU00143,CRS021,2025-01-31,,4,false,2025-02-10
ENR000508,STU00143,CRS037,2025-02-23,2025-03-15,100,true,2025-03-15
ENR000509,STU00143,CRS025,2025-03-03,,60,false,2025-03-09
ENR000510,STU00145,CRS047,2025-02-03,,6,false,2025-03-11
ENR000511,STU00145,CRS037,2025-02-04,,5,false,2025-02-24
ENR000512,STU00145,CRS016,2025-02-15,,58,false,2025-03-02
ENR000513,STU00146,CRS017,2024-07-11,,53,false,2024-10-19
ENR000514,STU00146,CRS030,2024-12-31,2025-01-02,100,true,2025-01-03
ENR000515,STU00146,CRS048,2024-12-27,2025-01-14,100,true,2025-02-05
ENR000516,STU00146,CRS047,2024-08-08,,0,false,2024-11-07
ENR000517,STU00147,CRS050,2024-05-29,,84,false,2024-06-16
ENR000518,STU00147,CRS014,2024-11-25,2024-12-18,100,true,2025-01-09
ENR000519,STU00147,CRS003,2024-08-25,,86,false,2024-09-18
ENR000520,STU00147,CRS002,2024-06-26,2024-09-27,100,true,2024-10-23
ENR000521,STU00147,CRS020,2024-11-29,2025-02-21,100,true,2025-02-25
ENR000522,STU00147,CRS038,2025-03-07,2025-03-08,100,true,2025-03-11
ENR000523,STU00147,CRS040,2023-12-07,,83,false,2024-03-15
ENR000524,STU00147,CRS027,2024-11-22,,6,false,2024-11-24
ENR000525,STU00147,CRS010,2024-01-05,2024-08-14,100,true,2024-09-07
ENR000526,STU00147,CRS019,2025-02-06,,4,false,2025-02-10
ENR000527,STU00148,CRS011,2024-12-30,2025-01-17,100,true,2025-02-03
ENR000528,STU00148,CRS016,2025-02-26,,88,false,2025-03-13
ENR000529,STU00150,CRS030,2025-03-01,,88,false,2025-03-15
ENR000530,STU00150,CRS010,2025-02-26,,33,false,2025-03-04
ENR000531,STU00150,CRS042,2025-03-11,2025-03-15,100,true,2025-03-15
ENR000532,STU00150,CRS007,2025-03-03,2025-03-08,100,true,2025-03-08
ENR000533,STU00151,CRS030,2023-08-25,2024-11-18,100,true,2024-12-08
ENR000534,STU00151,CRS048,2024-02-09,,77,false,2024-09-26
ENR000535,STU00151,CRS006,2024-11-19,2025-02-22,100,true,2025-03-13
ENR000536,STU00151,CRS019,2024-07-16,,93,false,2025-02-24
ENR000537,STU00152,CRS031,2023-08-01,,85,false,2025-02-01
ENR000538,STU00152,CRS003,2025-01-10,,2,false,2025-02-02
ENR000539,STU00153,CRS033,2023-09-03,2024-03-20,100,true,2024-04-17
ENR000540,STU00153,CRS040,2024-05-30,,70,false,2024-11-06
ENR000541,STU00153,CRS034,2022-06-17,,30,false,2023-11-14
ENR000542,STU00153,CRS050,2023-05-22,,1,false,2025-01-19
ENR000543,STU00153,CRS018,2024-08-10,,8,false,2024-12-13
ENR000544,STU00154,CRS008,2024-04-07,,0,false,2024-05-18
ENR000545,STU00154,CRS010,2024-01-26,,9,false,2024-05-23
ENR000546,STU00154,CRS004,2025-01-15,2025-01-24,100,true,2025-02-05
ENR000547,STU00154,CRS041,2024-07-18,2024-11-27,100,true,2024-12-02
ENR000548,STU00154,CRS005,2024-07-12,2024-09-10,100,true,2024-09-10
ENR000549,STU00154,CRS013,2024-07-06,,95,false,2024-07-26
ENR000550,STU00154,CRS024,2025-01-29,,73,false,2025-02-05
ENR000551,STU00154,CRS021,2024-02-21,,50,false,2024-06-04
ENR000552,STU00155,CRS020,2024-11-04,2024-12-06,100,true,2024-12-23
ENR000553,STU00155,CRS016,2024-05-13,,80,false,2024-09-14
ENR000554,STU00156,CRS031,2024-03-21,,64,false,2024-09-09
ENR000555,STU00156,CRS007,2024-10-27,2025-02-06,100,true,2025-02-21
ENR000556,STU00156,CRS021,2025-01-04,,54,false,2025-02-18
ENR000557,STU00156,CRS045,2024-12-02,,5,false,2025-01-08
ENR000558,STU00156,CRS041,2023-12-11,,5,false,2024-12-26
ENR000559,STU00158,CRS018,2025-02-19,,87,false,2025-02-28
ENR000560,STU00158,CRS014,2025-02-12,2025-03-11,100,true,2025-03-13
ENR000561,STU00158,CRS030,2025-03-14,,93,false,2025-03-14
ENR000562,STU00158,CRS008,2025-02-26,2025-03-10,100,true,2025-03-11
ENR000563,STU00158,CRS021,2025-01-27,2025-02-14,100,true,2025-03-01
ENR000564,STU00159,CRS042,2025-01-18,,48,false,2025-01-18
ENR000565,STU00159,CRS018,2024-10-30,,24,false,2025-02-19
ENR000566,STU00159,CRS038,2023-12-10,,74,false,2024-07-26
ENR000567,STU00159,CRS044,2024-02-29,2024-03-07,100,true,2024-04-06
ENR000568,STU00159,CRS048,2024-09-11,,24,false,2024-12-21
ENR000569,STU00159,CRS029,2024-06-09,,8,false,2024-07-31
ENR000570,STU00159,CRS040,2024-03-07,,3,false,2025-01-21
ENR000571,STU00159,CRS037,2024-08-19,2025-01-20,100,true,2025-01-23
ENR000572,STU00159,CRS005,2024-10-26,2024-11-19,100,true,2024-11-30
ENR000573,STU00159,CRS030,2023-12-11,2024-04-18,100,true,2024-04-28
ENR000574,STU00159,CRS041,2024-03-26,,6,false,2024-06-12
ENR000575,STU00160,CRS040,2022-10-27,,0,false,2023-08-07
ENR000576,STU00160,CRS004,2023-04-06,,20,false,2024-01-02
ENR000577,STU00160,CRS006,2023-09-17,,63,false,2024-08-22
ENR000578,STU00161,CRS046,2025-03-08,,63,false,2025-03-08
ENR000579,STU00161,CRS022,2024-11-13,,4,false,2025-02-05
ENR000580,STU00161,CRS007,2024-10-15,2025-02-03,100,true,2025-02-11
ENR000581,STU00161,CRS021,2025-01-12,,0,false,2025-03-03
ENR000582,STU00161,CRS027,2023-05-16,,25,false,2023-11-26
ENR000583,STU00162,CRS027,2024-10-22,2024-11-09,100,true,2024-11-13
ENR000584,STU00162,CRS016,2024-09-28,2024-12-15,100,true,2024-12-16
ENR000585,STU00162,CRS034,2025-03-01,,94,false,2025-03-10
ENR000586,STU00163,CRS047,2024-06-18,,73,false,2024-09-06
ENR000587,STU00165,CRS047,2024-10-31,2025-02-05,100,true,2025-02-16
ENR000588,STU00165,CRS020,2024-09-30,2024-10-09,100,true,2024-11-08
ENR000589,STU00165,CRS023,2024-10-21,,93,false,2024-12-04
ENR000590,STU00166,CRS019,2022-04-30,,3,false,2024-09-03
ENR000591,STU00166,CRS016,2025-02-23,2025-03-07,100,true,2025-03-15
ENR000592,STU00166,CRS035,2022-12-20,2023-01-31,100,true,2023-02-14
ENR000593,STU00166,CRS030,2023-04-26,,35,false,2023-06-20
ENR000594,STU00166,CRS036,2024-12-30,,68,false,2025-01-09
ENR000595,STU00166,CRS005,2023-08-16,,9,false,2023-09-03
ENR000596,STU00167,CRS050,2024-08-21,,5,false,2024-10-25
ENR000597,STU00167,CRS038,2024-06-12,2024-10-17,100,true,2024-11-03
ENR000598,STU00167,CRS034,2024-10-22,,57,false,2025-01-04
ENR000599,STU00167,CRS025,2024-09-21,,74,false,2025-02-05
ENR000600,STU00168,CRS004,2023-02-08,2023-04-28,100,true,2023-05-23
ENR000601,STU00168,CRS040,2023-07-26,,9,false,2024-12-19
ENR000602,STU00169,CRS010,2024-09-03,2025-01-21,100,true,2025-02-20
ENR000603,STU00169,CRS036,2024-06-25,2024-06-28,100,true,2024-06-30
ENR000604,STU00169,CRS040,2024-12-06,2025-02-01,100,true,2025-02-04
ENR000605,STU00170,CRS029,2024-06-11,,6,false,2025-02-11
ENR000606,STU00170,CRS047,2023-03-30,2024-05-27,100,true,2024-06-06
ENR000607,STU00171,CRS028,2024-09-03,,24,false,2024-09-26
ENR000608,STU00171,CRS045,2024-08-24,2025-02-25,100,true,2025-03-05
ENR000609,STU00171,CRS002,2024-09-05,2025-03-03,100,true,2025-03-15
ENR000610,STU00172,CRS024,2024-06-29,,1,false,2024-08-21
ENR000611,STU00172,CRS004,2024-07-22,2024-09-14,100,true,2024-10-01
ENR000612,STU00172,CRS045,2023-04-17,,8,false,2025-01-22
ENR000613,STU00172,CRS034,2024-12-29,,68,false,2025-01-18
ENR000614,STU00172,CRS010,2022-10-03,,5,false,2024-01-27
ENR000615,STU00172,CRS016,2024-04-26,,64,false,2024-09-05
ENR000616,STU00172,CRS027,2022-09-15,2024-04-20,100,true,2024-04-22
ENR000617,STU00172,CRS008,2024-07-15,,5,false,2024-09-27
ENR000618,STU00172,CRS009,2025-01-26,2025-02-20,100,true,2025-03-15
ENR000619,STU00172,CRS036,2022-10-31,,7,false,2024-05-19
ENR000620,STU00173,CRS005,2025-02-13,2025-02-21,100,true,2025-03-15
ENR000621,STU00173,CRS007,2024-12-26,,28,false,2025-01-03
ENR000622,STU00173,CRS038,2025-01-13,2025-01-29,100,true,2025-02-08
ENR000623,STU00173,CRS004,2024-10-27,,3,false,2024-11-21
ENR000624,STU00175,CRS050,2025-01-15,,1,false,2025-02-17
ENR000625,STU00176,CRS008,2025-02-06,2025-03-02,100,true,2025-03-04
ENR000626,STU00177,CRS050,2025-02-03,,24,false,2025-02-19
ENR000627,STU00177,CRS015,2023-06-03,2023-11-28,100,true,2023-12-13
ENR000628,STU00177,CRS045,2024-12-28,,3,false,2025-01-15
ENR000629,STU00177,CRS010,2023-09-23,,72,false,2024-05-18
ENR000630,STU00177,CRS013,2025-02-14,,42,false,2025-02-19
ENR000631,STU00177,CRS026,2023-06-12,,49,false,2023-11-13
ENR000632,STU00177,CRS022,2023-03-13,,33,false,2023-04-17
ENR000633,STU00178,CRS010,2025-02-24,,90,false,2025-02-27
ENR000634,STU00178,CRS027,2025-03-09,,1,false,2025-03-10
ENR000635,STU00178,CRS007,2025-02-19,2025-03-01,100,true,2025-03-02
ENR000636,STU00179,CRS040,2023-08-08,,77,false,2024-08-03
ENR000637,STU00179,CRS021,2024-06-24,,8,false,2024-10-07
ENR000638,STU00179,CRS019,2024-04-01,,25,false,2024-07-25
ENR000639,STU00179,CRS016,2023-03-21,,80,false,2023-09-27
ENR000640,STU00179,CRS031,2023-04-19,,16,false,2024-09-28
ENR000641,STU00179,CRS035,2022-12-03,,86,false,2023-07-05
ENR000642,STU00180,CRS015,2023-09-12,,74,false,2025-02-24
ENR000643,STU00180,CRS012,2023-01-24,,4,false,2024-08-11
ENR000644,STU00180,CRS027,2024-09-22,2024-10-23,100,true,2024-11-16
ENR000645,STU00180,CRS011,2024-02-18,2024-11-28,100,true,2024-12-23
ENR000646,STU00181,CRS007,2024-11-22,,23,false,2025-02-05
ENR000647,STU00181,CRS044,2024-08-13,,38,false,2024-08-19
ENR000648,STU00181,CRS026,2024-05-15,,24,false,2024-08-20
ENR000649,STU00182,CRS007,2024-12-22,2025-02-14,100,true,2025-02-24
ENR000650,STU00182,CRS024,2024-11-04,,87,false,2024-11-10
ENR000651,STU00182,CRS026,2024-12-25,,3,false,2025-02-12
ENR000652,STU00182,CRS021,2025-01-21,,25,false,2025-01-29
ENR000653,STU00182,CRS023,2024-10-07,,2,false,2024-10-15
ENR000654,STU00182,CRS025,2025-03-09,,80,false,2025-03-15
ENR000655,STU00182,CRS010,2025-03-04,2025-03-07,100,true,2025-03-12
ENR000656,STU00182,CRS008,2024-12-22,2025-02-28,100,true,2025-03-03
ENR000657,STU00182,CRS012,2025-02-23,,63,false,2025-03-12
ENR000658,STU00183,CRS006,2025-02-14,,5,false,2025-03-09
ENR000659,STU00183,CRS014,2025-01-13,,71,false,2025-01-14
ENR000660,STU00183,CRS021,2025-01-16,,4,false,2025-02-12
ENR000661,STU00183,CRS028,2025-02-21,,42,false,2025-02-21
ENR000662,STU00183,CRS038,2025-01-13,2025-03-10,100,true,2025-03-12
ENR000663,STU00184,CRS022,2024-05-11,,97,false,2024-11-17
ENR000664,STU00184,CRS041,2022-07-17,,25,false,2023-07-28
ENR000665,STU00184,CRS050,2024-01-21,,49,false,2024-05-23
ENR000666,STU00184,CRS023,2022-10-25,,12,false,2024-01-17
ENR000667,STU00184,CRS008,2022-08-08,,4,false,2022-10-19
ENR000668,STU00184,CRS040,2024-08-19,,71,false,2025-03-12
ENR000669,STU00185,CRS038,2025-02-21,,4,false,2025-03-08
ENR000670,STU00185,CRS045,2025-03-14,,2,false,2025-03-15
ENR000671,STU00185,CRS019,2025-02-24,,1,false,2025-03-04
ENR000672,STU00185,CRS048,2025-02-23,,9,false,2025-03-04
ENR000673,STU00185,CRS040,2025-02-05,,9,false,2025-02-24
ENR000674,STU00185,CRS002,2025-02-28,,79,false,2025-03-08
ENR000675,STU00186,CRS030,2025-02-27,,6,false,2025-03-12
ENR000676,STU00186,CRS031,2025-02-25,,9,false,2025-02-27
ENR000677,STU00186,CRS006,2025-03-09,2025-03-10,100,true,2025-03-12
ENR000678,STU00187,CRS046,2024-10-24,,0,false,2024-11-14
ENR000679,STU00188,CRS005,2023-08-05,,70,false,2023-12-16
ENR000680,STU00189,CRS020,2024-05-26,,69,false,2025-02-19
ENR000681,STU00189,CRS004,2024-06-12,2025-02-18,100,true,2025-02-21
ENR000682,STU00189,CRS003,2024-09-04,,9,false,2024-09-20
ENR000683,STU00189,CRS044,2024-11-28,2024-12-22,100,true,2025-01-21
ENR000684,STU00189,CRS008,2025-01-15,,52,false,2025-01-16
ENR000685,STU00190,CRS016,2023-02-17,,4,false,2024-11-16
ENR000686,STU00190,CRS007,2023-09-22,2023-09-25,100,true,2023-09-27
ENR000687,STU00190,CRS012,2024-04-09,,91,false,2024-10-06
ENR000688,STU00190,CRS022,2022-10-22,2024-10-01,100,true,2024-10-06
ENR000689,STU00190,CRS010,2023-10-31,,43,false,2023-11-20
ENR000690,STU00190,CRS009,2023-07-14,2023-10-31,100,true,2023-11-17
ENR000691,STU00190,CRS036,2023-01-07,,86,false,2023-04-13
ENR000692,STU00190,CRS005,2023-08-15,,55,false,2024-08-06
ENR000693,STU00190,CRS019,2022-09-07,,2,false,2022-10-05
ENR000694,STU00190,CRS035,2023-03-16,,9,false,2023-05-15
ENR000695,STU00191,CRS010,2024-01-26,,52,false,2024-07-24
ENR000696,STU00191,CRS006,2024-02-15,2024-09-29,100,true,2024-10-18
ENR000697,STU00191,CRS008,2024-09-11,2025-02-25,100,true,2025-03-06
ENR000698,STU00191,CRS003,2024-10-16,,8,false,2024-12-17
ENR000699,STU00191,CRS035,2024-10-24,,60,false,2025-03-15
ENR000700,STU00192,CRS037,2023-08-30,2023-09-19,100,true,2023-09-27
ENR000701,STU00192,CRS013,2023-06-26,,0,false,2024-10-09
ENR000702,STU00192,CRS020,2023-07-21,,27,false,2024-05-02
ENR000703,STU00192,CRS009,2023-12-19,,3,false,2024-08-08
ENR000704,STU00193,CRS019,2023-10-02,,7,false,2024-05-27
ENR000705,STU00193,CRS047,2022-08-10,2022-11-24,100,true,2022-12-16
ENR000706,STU00193,CRS034,2024-07-21,,7,false,2024-09-13
ENR000707,STU00193,CRS021,2023-11-11,2025-01-10,100,true,2025-01-29
ENR000708,STU00193,CRS010,2023-12-09,,0,false,2024-01-20
ENR000709,STU00193,CRS006,2024-12-12,,0,false,2024-12-24
ENR000710,STU00193,CRS026,2024-06-10,,4,false,2024-09-05
ENR000711,STU00193,CRS033,2023-10-01,2024-03-10,100,true,2024-04-08
ENR000712,STU00193,CRS015,2025-01-05,2025-02-07,100,true,2025-02-07
ENR000713,STU00193,CRS040,2022-08-04,,36,false,2024-01-22
ENR000714,STU00194,CRS018,2024-12-08,,7,false,2025-02-08
ENR000715,STU00195,CRS016,2024-07-21,,0,false,2024-08-09
ENR000716,STU00195,CRS019,2025-02-10,,52,false,2025-03-04
ENR000717,STU00195,CRS050,2024-11-22,2024-12-13,100,true,2024-12-25
ENR000718,STU00196,CRS040,2024-01-09,,82,false,2024-12-14
ENR000719,STU00196,CRS028,2024-08-22,2024-09-29,100,true,2024-10-26
ENR000720,STU00196,CRS050,2023-12-10,,58,false,2024-11-11
ENR000721,STU00197,CRS036,2024-01-13,,32,false,2024-09-28
ENR000722,STU00197,CRS020,2023-07-03,,5,false,2024-10-12
ENR000723,STU00197,CRS019,2023-12-07,2024-10-22,100,true,2024-11-04
ENR000724,STU00197,CRS038,2024-01-23,,15,false,2024-08-31
ENR000725,STU00197,CRS034,2023-11-28,,98,false,2024-01-14
ENR000726,STU00198,CRS029,2025-01-06,,5,false,2025-02-26
ENR000727,STU00198,CRS027,2025-03-12,2025-03-13,100,true,2025-03-14
ENR000728,STU00200,CRS029,2024-12-05,,4,false,2025-01-29
ENR000729,STU00200,CRS018,2024-12-09,2025-01-18,100,true,2025-02-13
ENR000730,STU00201,CRS014,2024-08-26,,0,false,2024-09-25
ENR000731,STU00201,CRS005,2024-09-02,,5,false,2024-11-17
ENR000732,STU00201,CRS015,2025-02-07,2025-03-13,100,true,2025-03-15
ENR000733,STU00201,CRS007,2023-10-03,,33,false,2025-02-10
ENR000734,STU00201,CRS027,2024-08-12,2024-09-21,100,true,2024-10-07
ENR000735,STU00201,CRS013,2024-03-19,,10,false,2024-11-01
ENR000736,STU00201,CRS031,2024-03-18,,38,false,2024-06-20
ENR000737,STU00201,CRS018,2023-10-16,,27,false,2024-10-19
ENR000738,STU00201,CRS008,2023-12-16,,57,false,2024-01-13
ENR000739,STU00201,CRS023,2024-01-30,2024-04-19,100,true,2024-04-27
ENR000740,STU00201,CRS045,2025-01-24,2025-02-21,100,true,2025-03-10
ENR000741,STU00202,CRS048,2024-10-31,2025-02-27,100,true,2025-03-05
