quiz_id,enrollment_id,student_id,course_id,quiz_number,attempt_number,score,passed,attempt_date
QZ000377,ENR000132,STU00037,CRS017,4,1,74,true,2024-02-01
QZ000378,ENR000132,STU00037,CRS017,5,1,89,true,2024-01-14
QZ000379,ENR000132,STU00037,CRS017,6,1,56,false,2024-01-28
QZ000380,ENR000132,STU00037,CRS017,6,2,85,true,2023-11-23
QZ000381,ENR000132,STU00037,CRS017,7,1,71,true,2023-11-11
QZ000382,ENR000132,STU00037,CRS017,7,2,61,false,2023-12-05
QZ000383,ENR000132,STU00037,CRS017,7,3,74,true,2024-01-16
QZ000384,ENR000133,STU00037,CRS011,1,1,57,false,2024-06-27
QZ000385,ENR000134,STU00037,CRS044,1,1,59,false,2024-07-15
QZ000386,ENR000134,STU00037,CRS044,2,1,78,true,2024-10-13
QZ000387,ENR000134,STU00037,CRS044,3,1,60,false,2024-08-12
QZ000388,ENR000134,STU00037,CRS044,4,1,91,true,2024-02-24
QZ000389,ENR000135,STU00037,CRS024,1,1,79,true,2024-12-25
QZ000390,ENR000135,STU00037,CRS024,2,1,88,true,2024-02-28
QZ000391,ENR000135,STU00037,CRS024,3,1,70,true,2024-09-12
QZ000392,ENR000135,STU00037,CRS024,4,1,100,true,2024-10-11
QZ000393,ENR000135,STU00037,CRS024,5,1,61,false,2024-03-11
QZ000394,ENR000135,STU00037,CRS024,5,2,76,true,2024-06-18
QZ000395,ENR000135,STU00037,CRS024,6,1,45,false,2024-06-08
QZ000396,ENR000135,STU00037,CRS024,6,2,51,false,2024-06-04
QZ000397,ENR000135,STU00037,CRS024,6,3,80,true,2025-02-03
QZ000398,ENR000135,STU00037,CRS024,7,1,74,true,2024-06-30
QZ000399,ENR000136,STU00038,CRS023,1,1,90,true,2025-02-03
QZ000400,ENR000136,STU00038,CRS023,2,1,71,true,2025-02-04
QZ000401,ENR000137,STU00038,CRS041,1,1,44,false,2025-02-10
QZ000402,ENR000138,STU00038,CRS037,1,1,50,false,2025-01-16
QZ000403,ENR000140,STU00040,CRS029,1,1,49,false,2024-09-06
QZ000404,ENR000141,STU00040,CRS011,1,1,75,true,2023-04-18
QZ000405,ENR000141,STU00040,CRS011,2,1,89,true,2023-04-13
QZ000406,ENR000141,STU00040,CRS011,3,1,74,true,2023-04-11
QZ000407,ENR000142,STU00040,CRS050,1,1,72,true,2024-11-09
QZ000408,ENR000142,STU00040,CRS050,2,1,51,false,2024-12-07
QZ000409,ENR000142,STU00040,CRS050,2,2,80,true,2024-09-09
QZ000410,ENR000143,STU00041,CRS025,1,1,85,true,2025-01-30
QZ000411,ENR000143,STU00041,CRS025,2,1,72,true,2024-11-20
QZ000412,ENR000143,STU00041,CRS025,2,2,84,true,2025-02-21
QZ000413,ENR000143,STU00041,CRS025,3,1,78,true,2024-11-29
QZ000414,ENR000143,STU00041,CRS025,4,1,79,true,2025-01-15
QZ000415,ENR000143,STU00041,CRS025,5,1,58,false,2024-12-03
QZ000416,ENR000143,STU00041,CRS025,5,2,80,true,2025-01-14
QZ000417,ENR000143,STU00041,CRS025,6,1,98,true,2025-02-02
QZ000418,ENR000144,STU00041,CRS029,1,1,77,true,2025-02-26
QZ000419,ENR000145,STU00041,CRS016,1,1,33,false,2025-03-15
QZ000420,ENR000145,STU00041,CRS016,2,1,74,true,2025-03-15
QZ000421,ENR000145,STU00041,CRS016,3,1,76,true,2025-03-15
QZ000422,ENR000146,STU00042,CRS047,1,1,73,true,2025-02-11
QZ000423,ENR000146,STU00042,CRS047,2,1,72,true,2025-01-10
QZ000424,ENR000146,STU00042,CRS047,3,1,94,true,2025-01-11
QZ000425,ENR000146,STU00042,CRS047,4,1,86,true,2025-03-06
QZ000426,ENR000146,STU00042,CRS047,5,1,73,true,2025-02-22
QZ000427,ENR000147,STU00042,CRS018,1,1,72,true,2025-03-02
QZ000428,ENR000148,STU00042,CRS036,1,1,65,false,2025-03-09
QZ000429,ENR000149,STU00043,CRS005,1,1,35,false,2024-11-24
QZ000430,ENR000151,STU00043,CRS046,1,1,72,true,2024-12-15
QZ000431,ENR000152,STU00043,CRS029,1,1,67,false,2025-01-28
QZ000432,ENR000152,STU00043,CRS029,1,2,60,false,2024-12-31
QZ000433,ENR000152,STU00043,CRS029,1,3,67,false,2025-01-09
QZ000434,ENR000153,STU00043,CRS035,1,1,79,true,2025-01-10
QZ000435,ENR000153,STU00043,CRS035,2,1,74,true,2025-01-14
QZ000436,ENR000153,STU00043,CRS035,3,1,73,true,2025-01-16
QZ000437,ENR000153,STU00043,CRS035,4,1,75,true,2025-01-13
QZ000438,ENR000153,STU00043,CRS035,4,2,92,true,2025-01-10
QZ000439,ENR000153,STU00043,CRS035,5,1,72,true,2024-12-28
QZ000440,ENR000153,STU00043,CRS035,5,2,89,true,2024-12-28
QZ000441,ENR000153,STU00043,CRS035,6,1,92,true,2025-01-23
QZ000442,ENR000153,STU00043,CRS035,7,1,53,false,2025-01-25
QZ000443,ENR000153,STU00043,CRS035,7,2,72,true,2025-01-01
QZ000444,ENR000154,STU00044,CRS011,1,1,40,false,2024-11-22
QZ000445,ENR000154,STU00044,CRS011,1,2,70,true,2024-11-25
QZ000446,ENR000154,STU00044,CRS011,2,1,100,true,2024-12-10
QZ000447,ENR000154,STU00044,CRS011,3,1,96,true,2024-11-25
QZ000448,ENR000154,STU00044,CRS011,4,1,78,true,2024-12-09
QZ000449,ENR000155,STU00044,CRS026,1,1,47,false,2024-07-03
QZ000450,ENR000155,STU00044,CRS026,2,1,55,false,2024-08-10
QZ000451,ENR000155,STU00044,CRS026,3,1,30,false,2024-08-23
QZ000452,ENR000156,STU00044,CRS012,1,1,75,true,2025-02-26
QZ000453,ENR000156,STU00044,CRS012,1,2,81,true,2025-02-28
QZ000454,ENR000156,STU00044,CRS012,2,1,89,true,2025-02-17
QZ000455,ENR000156,STU00044,CRS012,3,1,99,true,2025-02-19
QZ000456,ENR000156,STU00044,CRS012,4,1,89,true,2025-02-18
QZ000457,ENR000156,STU00044,CRS012,5,1,82,true,2025-02-14
QZ000458,ENR000156,STU00044,CRS012,6,1,78,true,2025-02-20
QZ000459,ENR000158,STU00045,CRS047,1,1,48,false,2024-11-07
QZ000460,ENR000158,STU00045,CRS047,1,2,85,true,2024-08-17
QZ000461,ENR000158,STU00045,CRS047,2,1,71,true,2024-12-21
QZ000462,ENR000158,STU00045,CRS047,3,1,74,true,2024-08-07
QZ000463,ENR000158,STU00045,CRS047,3,2,95,true,2024-12-31
QZ000464,ENR000158,STU00045,CRS047,4,1,78,true,2025-01-21
QZ000465,ENR000158,STU00045,CRS047,5,1,86,true,2024-11-22
QZ000466,ENR000159,STU00045,CRS046,1,1,97,true,2025-02-21
QZ000467,ENR000160,STU00045,CRS026,1,1,85,true,2024-11-12
QZ000468,ENR000160,STU00045,CRS026,2,1,78,true,2024-11-14
QZ000469,ENR000160,STU00045,CRS026,3,1,76,true,2024-11-08
QZ000470,ENR000160,STU00045,CRS026,4,1,84,true,2024-08-13
QZ000471,ENR000161,STU00045,CRS012,1,1,95,true,2024-07-17
QZ000472,ENR000161,STU00045,CRS012,2,1,67,false,2024-06-01
QZ000473,ENR000161,STU00045,CRS012,3,1,62,false,2024-07-08
QZ000474,ENR000162,STU00045,CRS022,1,1,66,false,2025-02-28
QZ000475,ENR000162,STU00045,CRS022,1,2,36,false,2025-02-28
QZ000476,ENR000163,STU00045,CRS050,1,1,95,true,2024-12-17
QZ000477,ENR000164,STU00045,CRS019,1,1,49,false,2024-04-28
QZ000478,ENR000164,STU00045,CRS019,2,1,76,true,2024-06-09
QZ000479,ENR000167,STU00046,CRS036,1,1,72,true,2023-03-12
QZ000480,ENR000168,STU00046,CRS045,1,1,79,true,2023-09-17
QZ000481,ENR000169,STU00046,CRS021,1,1,83,true,2025-02-23
QZ000482,ENR000169,STU00046,CRS021,2,1,45,false,2025-02-23
QZ000483,ENR000169,STU00046,CRS021,2,2,74,true,2025-02-23
QZ000484,ENR000169,STU00046,CRS021,3,1,69,false,2025-02-22
QZ000485,ENR000169,STU00046,CRS021,3,2,96,true,2025-02-22
QZ000486,ENR000169,STU00046,CRS021,4,1,82,true,2025-02-24
QZ000487,ENR000169,STU00046,CRS021,5,1,80,true,2025-02-23
QZ000488,ENR000169,STU00046,CRS021,6,1,59,false,2025-02-24
QZ000489,ENR000169,STU00046,CRS021,6,2,97,true,2025-02-23
QZ000490,ENR000169,STU00046,CRS021,7,1,78,true,2025-02-25
QZ000491,ENR000170,STU00046,CRS041,1,1,69,false,2024-03-12
QZ000492,ENR000172,STU00046,CRS044,1,1,32,false,2025-03-12
QZ000493,ENR000172,STU00046,CRS044,2,1,64,false,2025-03-12
QZ000494,ENR000172,STU00046,CRS044,3,1,65,false,2025-03-12
QZ000495,ENR000172,STU00046,CRS044,3,2,81,true,2025-03-12
QZ000496,ENR000173,STU00046,CRS002,1,1,91,true,2023-07-16
QZ000497,ENR000173,STU00046,CRS002,2,1,94,true,2025-03-07
QZ000498,ENR000173,STU00046,CRS002,3,1,77,true,2023-06-16
QZ000499,ENR000173,STU00046,CRS002,4,1,91,true,2024-02-18
QZ000500,ENR000173,STU00046,CRS002,5,1,65,false,2022-11-08
QZ000501,ENR000173,STU00046,CRS002,5,2,86,true,2024-05-30
QZ000502,ENR000174,STU00046,CRS003,1,1,69,false,2022-09-29
QZ000503,ENR000174,STU00046,CRS003,1,2,44,false,2022-12-02
QZ000504,ENR000175,STU00047,CRS026,1,1,94,true,2025-02-05
QZ000505,ENR000175,STU00047,CRS026,2,1,51,false,2025-02-17
QZ000506,ENR000177,STU00047,CRS013,1,1,89,true,2025-01-15
QZ000507,ENR000177,STU00047,CRS013,2,1,83,true,2024-12-31
QZ000508,ENR000177,STU00047,CRS013,3,1,90,true,2025-01-11
QZ000509,ENR000177,STU00047,CRS013,4,1,79,true,2025-01-27
QZ000510,ENR000177,STU00047,CRS013,5,1,88,true,2024-12-17
QZ000511,ENR000179,STU00048,CRS048,1,1,45,false,2025-02-22
QZ000512,ENR000181,STU00049,CRS021,1,1,59,false,2025-01-22
QZ000513,ENR000181,STU00049,CRS021,1,2,85,true,2025-01-14
QZ000514,ENR000181,STU00049,CRS021,2,1,37,false,2025-03-01
QZ000515,ENR000181,STU00049,CRS021,3,1,86,true,2024-12-27
QZ000516,ENR000181,STU00049,CRS021,4,1,78,true,2025-01-29
QZ000517,ENR000181,STU00049,CRS021,5,1,67,false,2025-03-02
QZ000518,ENR000181,STU00049,CRS021,5,2,76,true,2025-02-21
QZ000519,ENR000182,STU00049,CRS024,1,1,93,true,2023-11-24
QZ000520,ENR000182,STU00049,CRS024,2,1,93,true,2023-05-17
QZ000521,ENR000182,STU00049,CRS024,3,1,90,true,2023-05-07
QZ000522,ENR000182,STU00049,CRS024,4,1,87,true,2023-11-20
QZ000523,ENR000182,STU00049,CRS024,5,1,96,true,2023-08-06
QZ000524,ENR000182,STU00049,CRS024,6,1,85,true,2023-06-10
QZ000525,ENR000182,STU00049,CRS024,7,1,94,true,2023-10-07
QZ000526,ENR000183,STU00050,CRS038,1,1,63,false,2025-01-26
QZ000527,ENR000184,STU00050,CRS023,1,1,79,true,2025-02-22
QZ000528,ENR000184,STU00050,CRS023,2,1,68,false,2025-02-05
QZ000529,ENR000184,STU00050,CRS023,2,2,35,false,2024-12-19
QZ000530,ENR000185,STU00050,CRS027,1,1,65,false,2025-01-11
QZ000531,ENR000185,STU00050,CRS027,1,2,68,false,2025-01-14
QZ000532,ENR000186,STU00050,CRS024,1,1,36,false,2024-10-12
QZ000533,ENR000187,STU00051,CRS035,1,1,39,false,2024-09-14
QZ000534,ENR000187,STU00051,CRS035,2,1,31,false,2024-09-23
QZ000535,ENR000187,STU00051,CRS035,3,1,37,false,2024-09-13
QZ000536,ENR000187,STU00051,CRS035,4,1,38,false,2024-09-21
QZ000537,ENR000188,STU00052,CRS013,1,1,93,true,2025-02-23
QZ000538,ENR000188,STU00052,CRS013,2,1,76,true,2025-02-26
QZ000539,ENR000189,STU00052,CRS004,1,1,71,true,2023-07-21
QZ000540,ENR000189,STU00052,CRS004,2,1,75,true,2023-04-14
QZ000541,ENR000189,STU00052,CRS004,3,1,70,true,2023-03-01
QZ000542,ENR000189,STU00052,CRS004,4,1,83,true,2023-07-22
QZ000543,ENR000189,STU00052,CRS004,5,1,91,true,2023-03-09
QZ000544,ENR000189,STU00052,CRS004,6,1,94,true,2023-06-01
QZ000545,ENR000190,STU00052,CRS028,1,1,41,false,2023-02-24
QZ000546,ENR000190,STU00052,CRS028,1,2,92,true,2023-02-05
QZ000547,ENR000191,STU00052,CRS025,1,1,40,false,2023-06-23
QZ000548,ENR000191,STU00052,CRS025,1,2,61,false,2023-04-07
QZ000549,ENR000191,STU00052,CRS025,2,1,62,false,2023-05-03
QZ000550,ENR000192,STU00052,CRS007,1,1,41,false,2023-11-04
QZ000551,ENR000192,STU00052,CRS007,1,2,94,true,2023-08-23
QZ000552,ENR000192,STU00052,CRS007,2,1,50,false,2023-08-21
QZ000553,ENR000192,STU00052,CRS007,2,2,98,true,2023-12-21
QZ000554,ENR000192,STU00052,CRS007,3,1,70,true,2023-05-11
QZ000555,ENR000192,STU00052,CRS007,4,1,97,true,2023-07-17
QZ000556,ENR000193,STU00052,CRS033,1,1,50,false,2023-11-26
QZ000557,ENR000193,STU00052,CRS033,1,2,70,true,2023-11-07
QZ000558,ENR000193,STU00052,CRS033,2,1,42,false,2023-11-18
QZ000559,ENR000193,STU00052,CRS033,2,2,60,false,2023-10-11
QZ000560,ENR000194,STU00053,CRS041,1,1,94,true,2025-03-10
QZ000561,ENR000194,STU00053,CRS041,2,1,96,true,2025-03-09
QZ000562,ENR000195,STU00053,CRS036,1,1,43,false,2025-02-03
QZ000563,ENR000195,STU00053,CRS036,1,2,88,true,2024-12-29
QZ000564,ENR000195,STU00053,CRS036,2,1,87,true,2024-12-20
QZ000565,ENR000195,STU00053,CRS036,3,1,86,true,2025-02-07
QZ000566,ENR000195,STU00053,CRS036,4,1,86,true,2025-02-15
QZ000567,ENR000195,STU00053,CRS036,5,1,55,false,2025-01-21
QZ000568,ENR000195,STU00053,CRS036,5,2,54,false,2025-02-02
QZ000569,ENR000195,STU00053,CRS036,5,3,70,true,2025-01-22
QZ000570,ENR000195,STU00053,CRS036,6,1,72,true,2025-01-06
QZ000571,ENR000195,STU00053,CRS036,7,1,76,true,2024-12-30
QZ000572,ENR000196,STU00053,CRS020,1,1,53,false,2025-02-06
QZ000573,ENR000196,STU00053,CRS020,1,2,43,false,2025-02-04
QZ000574,ENR000196,STU00053,CRS020,1,3,75,true,2025-02-08
QZ000575,ENR000196,STU00053,CRS020,2,1,79,true,2025-02-02
QZ000576,ENR000197,STU00053,CRS018,1,1,97,true,2024-07-19
QZ000577,ENR000197,STU00053,CRS018,2,1,40,false,2024-10-05
QZ000578,ENR000197,STU00053,CRS018,2,2,92,true,2024-08-30
QZ000579,ENR000197,STU00053,CRS018,3,1,72,true,2024-07-22
QZ000580,ENR000197,STU00053,CRS018,3,2,91,true,2024-11-17
QZ000581,ENR000197,STU00053,CRS018,4,1,73,true,2024-11-19
QZ000582,ENR000197,STU00053,CRS018,5,1,99,true,2024-10-14
QZ000583,ENR000197,STU00053,CRS018,6,1,96,true,2024-06-26
QZ000584,ENR000198,STU00053,CRS048,1,1,57,false,2024-09-29
QZ000585,ENR000199,STU00054,CRS003,1,1,59,false,2025-03-02
QZ000586,ENR000201,STU00054,CRS002,1,1,80,true,2024-12-18
QZ000587,ENR000201,STU00054,CRS002,2,1,45,false,2025-02-08
QZ000588,ENR000201,STU00054,CRS002,2,2,74,true,2025-01-11
QZ000589,ENR000201,STU00054,CRS002,3,1,90,true,2024-12-16
QZ000590,ENR000201,STU00054,CRS002,4,1,59,false,2024-12-22
QZ000591,ENR000201,STU00054,CRS002,4,2,95,true,2024-12-19
QZ000592,ENR000201,STU00054,CRS002,5,1,98,true,2024-12-02
QZ000593,ENR000203,STU00056,CRS030,1,1,58,false,2024-10-05
QZ000594,ENR000203,STU00056,CRS030,1,2,54,false,2024-11-09
QZ000595,ENR000203,STU00056,CRS030,1,3,56,false,2024-12-01
QZ000596,ENR000204,STU00056,CRS028,1,1,50,false,2023-05-21
QZ000597,ENR000204,STU00056,CRS028,2,1,76,true,2023-07-26
QZ000598,ENR000206,STU00056,CRS038,1,1,92,true,2023-10-24
QZ000599,ENR000207,STU00056,CRS034,1,1,73,true,2024-04-05
QZ000600,ENR000208,STU00056,CRS050,1,1,50,false,2024-03-01
QZ000601,ENR000208,STU00056,CRS050,1,2,91,true,2024-10-25
QZ000602,ENR000208,STU00056,CRS050,2,1,82,true,2024-09-22
QZ000603,ENR000208,STU00056,CRS050,3,1,79,true,2024-04-12
QZ000604,ENR000209,STU00056,CRS042,1,1,96,true,2023-10-13
QZ000605,ENR000209,STU00056,CRS042,2,1,91,true,2023-11-15
QZ000606,ENR000209,STU00056,CRS042,3,1,40,false,2023-04-30
QZ000607,ENR000209,STU00056,CRS042,3,2,98,true,2023-10-02
QZ000608,ENR000211,STU00056,CRS003,1,1,55,false,2024-04-18
QZ000609,ENR000211,STU00056,CRS003,1,2,86,true,2024-07-25
QZ000610,ENR000211,STU00056,CRS003,2,1,31,false,2024-05-07
QZ000611,ENR000211,STU00056,CRS003,3,1,62,false,2023-11-08
QZ000612,ENR000211,STU00056,CRS003,4,1,62,false,2024-12-06
QZ000613,ENR000211,STU00056,CRS003,4,2,41,false,2024-08-16
QZ000614,ENR000212,STU00056,CRS045,1,1,73,true,2024-08-14
QZ000615,ENR000213,STU00059,CRS037,1,1,69,false,2025-01-14
QZ000616,ENR000214,STU00059,CRS048,1,1,77,true,2025-01-20
QZ000617,ENR000214,STU00059,CRS048,2,1,57,false,2025-02-20
QZ000618,ENR000214,STU00059,CRS048,2,2,88,true,2024-12-31
QZ000619,ENR000216,STU00061,CRS034,1,1,53,false,2024-12-20
QZ000620,ENR000216,STU00061,CRS034,1,2,87,true,2024-11-27
QZ000621,ENR000217,STU00061,CRS014,1,1,69,false,2025-02-02
QZ000622,ENR000217,STU00061,CRS014,1,2,70,true,2025-02-07
QZ000623,ENR000217,STU00061,CRS014,2,1,75,true,2025-01-29
QZ000624,ENR000217,STU00061,CRS014,3,1,88,true,2025-02-03
QZ000625,ENR000218,STU00062,CRS024,1,1,73,true,2023-11-20
QZ000626,ENR000218,STU00062,CRS024,2,1,61,false,2024-06-17
QZ000627,ENR000218,STU00062,CRS024,2,2,65,false,2023-11-06
QZ000628,ENR000218,STU00062,CRS024,3,1,41,false,2024-08-29
QZ000629,ENR000218,STU00062,CRS024,3,2,87,true,2024-05-14
QZ000630,ENR000219,STU00063,CRS036,1,1,57,false,2024-07-14
QZ000631,ENR000219,STU00063,CRS036,1,2,88,true,2024-04-28
QZ000632,ENR000219,STU00063,CRS036,2,1,62,false,2024-07-20
QZ000633,ENR000219,STU00063,CRS036,3,1,55,false,2024-07-16
QZ000634,ENR000219,STU00063,CRS036,4,1,44,false,2024-12-22
QZ000635,ENR000219,STU00063,CRS036,4,2,63,false,2024-06-08
QZ000636,ENR000219,STU00063,CRS036,5,1,50,false,2024-11-09
QZ000637,ENR000219,STU00063,CRS036,5,2,94,true,2024-08-29
QZ000638,ENR000219,STU00063,CRS036,6,1,79,true,2024-07-30
QZ000639,ENR000220,STU00063,CRS002,1,1,95,true,2024-12-09
QZ000640,ENR000222,STU00063,CRS031,1,1,78,true,2024-05-07
QZ000641,ENR000222,STU00063,CRS031,2,1,100,true,2024-04-25
QZ000642,ENR000222,STU00063,CRS031,3,1,77,true,2024-05-11
QZ000643,ENR000222,STU00063,CRS031,4,1,95,true,2024-03-19
QZ000644,ENR000222,STU00063,CRS031,5,1,86,true,2024-03-19
QZ000645,ENR000223,STU00064,CRS044,1,1,77,true,2024-09-03
QZ000646,ENR000223,STU00064,CRS044,2,1,80,true,2024-05-28
QZ000647,ENR000223,STU00064,CRS044,3,1,79,true,2024-02-10
QZ000648,ENR000223,STU00064,CRS044,4,1,74,true,2024-09-07
QZ000649,ENR000223,STU00064,CRS044,4,2,81,true,2024-09-07
QZ000650,ENR000223,STU00064,CRS044,5,1,52,false,2024-07-22
QZ000651,ENR000223,STU00064,CRS044,5,2,86,true,2024-04-08
QZ000652,ENR000223,STU00064,CRS044,6,1,68,false,2024-01-17
QZ000653,ENR000223,STU00064,CRS044,6,2,89,true,2024-09-12
QZ000654,ENR000223,STU00064,CRS044,7,1,81,true,2024-03-14
QZ000655,ENR000224,STU00066,CRS036,1,1,86,true,2022-05-22
QZ000656,ENR000224,STU00066,CRS036,2,1,61,false,2022-07-15
QZ000657,ENR000224,STU00066,CRS036,2,2,79,true,2022-05-25
QZ000658,ENR000224,STU00066,CRS036,3,1,92,true,2022-05-28
QZ000659,ENR000224,STU00066,CRS036,4,1,35,false,2022-06-27
QZ000660,ENR000225,STU00066,CRS025,1,1,44,false,2023-10-30
QZ000661,ENR000225,STU00066,CRS025,1,2,49,false,2024-06-30
QZ000662,ENR000228,STU00066,CRS005,1,1,81,true,2024-06-17
QZ000663,ENR000230,STU00067,CRS016,1,1,42,false,2023-04-30
QZ000664,ENR000231,STU00067,CRS046,1,1,67,false,2024-12-19
QZ000665,ENR000231,STU00067,CRS046,1,2,74,true,2025-01-07
QZ000666,ENR000231,STU00067,CRS046,1,3,100,true,2025-01-04
QZ000667,ENR000232,STU00067,CRS050,1,1,40,false,2024-11-20
QZ000668,ENR000232,STU00067,CRS050,1,2,32,false,2024-11-18
QZ000669,ENR000235,STU00068,CRS033,1,1,52,false,2024-05-11
QZ000670,ENR000236,STU00068,CRS006,1,1,97,true,2024-04-06
QZ000671,ENR000236,STU00068,CRS006,2,1,82,true,2024-06-02
QZ000672,ENR000236,STU00068,CRS006,3,1,49,false,2024-06-29
QZ000673,ENR000236,STU00068,CRS006,3,2,78,true,2024-06-10
QZ000674,ENR000236,STU00068,CRS006,4,1,87,true,2024-07-25
QZ000675,ENR000236,STU00068,CRS006,5,1,59,false,2024-06-21
QZ000676,ENR000236,STU00068,CRS006,5,2,86,true,2024-07-14
QZ000677,ENR000236,STU00068,CRS006,6,1,63,false,2024-09-03
QZ000678,ENR000236,STU00068,CRS006,6,2,93,true,2024-08-10
QZ000679,ENR000237,STU00068,CRS028,1,1,39,false,2024-01-30
QZ000680,ENR000238,STU00068,CRS044,1,1,51,false,2023-12-22
QZ000681,ENR000238,STU00068,CRS044,1,2,90,true,2023-09-12
QZ000682,ENR000238,STU00068,CRS044,2,1,74,true,2024-03-11
QZ000683,ENR000238,STU00068,CRS044,3,1,55,false,2024-02-06
QZ000684,ENR000240,STU00068,CRS026,1,1,89,true,2024-07-06
QZ000685,ENR000240,STU00068,CRS026,2,1,81,true,2024-09-03
QZ000686,ENR000240,STU00068,CRS026,3,1,90,true,2024-10-03
QZ000687,ENR000240,STU00068,CRS026,4,1,42,false,2024-03-15
QZ000688,ENR000240,STU00068,CRS026,4,2,93,true,2024-07-10
QZ000689,ENR000241,STU00068,CRS029,1,1,53,false,2024-08-31
QZ000690,ENR000241,STU00068,CRS029,1,2,52,false,2024-09-11
QZ000691,ENR000242,STU00068,CRS047,1,1,54,false,2024-11-11
QZ000692,ENR000242,STU00068,CRS047,2,1,32,false,2024-11-30
QZ000693,ENR000242,STU00068,CRS047,3,1,74,true,2024-11-16
QZ000694,ENR000243,STU00068,CRS038,1,1,72,true,2024-07-29
QZ000695,ENR000243,STU00068,CRS038,2,1,66,false,2024-06-27
QZ000696,ENR000244,STU00070,CRS044,1,1,43,false,2024-01-31
QZ000697,ENR000244,STU00070,CRS044,1,2,69,false,2023-12-25
QZ000698,ENR000244,STU00070,CRS044,2,1,57,false,2024-05-13
QZ000699,ENR000244,STU00070,CRS044,2,2,42,false,2024-01-19
QZ000700,ENR000244,STU00070,CRS044,3,1,82,true,2024-02-28
QZ000701,ENR000244,STU00070,CRS044,4,1,47,false,2024-01-18
QZ000702,ENR000244,STU00070,CRS044,4,2,56,false,2024-06-11
QZ000703,ENR000244,STU00070,CRS044,4,3,81,true,2024-03-15
QZ000704,ENR000247,STU00071,CRS013,1,1,47,false,2024-01-28
QZ000705,ENR000247,STU00071,CRS013,1,2,56,false,2024-03-10
QZ000706,ENR000247,STU00071,CRS013,1,3,86,true,2024-02-28
QZ000707,ENR000247,STU00071,CRS013,2,1,35,false,2024-03-05
QZ000708,ENR000247,STU00071,CRS013,3,1,45,false,2024-07-26
QZ000709,ENR000248,STU00071,CRS042,1,1,82,true,2024-06-14
QZ000710,ENR000249,STU00071,CRS038,1,1,48,false,2025-02-21
QZ000711,ENR000250,STU00072,CRS038,1,1,89,true,2024-11-27
QZ000712,ENR000250,STU00072,CRS038,2,1,70,true,2024-12-06
QZ000713,ENR000250,STU00072,CRS038,3,1,44,false,2024-11-22
QZ000714,ENR000250,STU00072,CRS038,3,2,87,true,2024-12-10
QZ000715,ENR000250,STU00072,CRS038,4,1,92,true,2024-12-11
QZ000716,ENR000250,STU00072,CRS038,5,1,94,true,2024-11-28
QZ000717,ENR000250,STU00072,CRS038,6,1,98,true,2025-01-06
QZ000718,ENR000251,STU00072,CRS024,1,1,80,true,2024-12-19
QZ000719,ENR000251,STU00072,CRS024,2,1,72,true,2024-12-16
QZ000720,ENR000251,STU00072,CRS024,2,2,99,true,2024-12-30
QZ000721,ENR000251,STU00072,CRS024,3,1,83,true,2024-12-20
QZ000722,ENR000251,STU00072,CRS024,4,1,94,true,2024-12-09
QZ000723,ENR000251,STU00072,CRS024,5,1,100,true,2024-12-30
QZ000724,ENR000251,STU00072,CRS024,6,1,71,true,2025-01-07
QZ000725,ENR000251,STU00072,CRS024,7,1,78,true,2025-01-10
QZ000726,ENR000252,STU00073,CRS024,1,1,68,false,2023-11-05
QZ000727,ENR000253,STU00073,CRS035,1,1,86,true,2024-05-19
QZ000728,ENR000253,STU00073,CRS035,2,1,90,true,2024-10-25
QZ000729,ENR000253,STU00073,CRS035,3,1,76,true,2025-02-05
QZ000730,ENR000253,STU00073,CRS035,4,1,71,true,2024-10-24
QZ000731,ENR000253,STU00073,CRS035,5,1,94,true,2024-11-28
QZ000732,ENR000253,STU00073,CRS035,6,1,93,true,2024-08-03
QZ000733,ENR000253,STU00073,CRS035,7,1,85,true,2024-12-17
QZ000734,ENR000254,STU00073,CRS038,1,1,44,false,2023-10-07
QZ000735,ENR000254,STU00073,CRS038,1,2,30,false,2024-04-09
QZ000736,ENR000254,STU00073,CRS038,2,1,62,false,2023-09-09
QZ000737,ENR000254,STU00073,CRS038,3,1,73,true,2024-01-15
QZ000738,ENR000254,STU00073,CRS038,3,2,42,false,2024-02-06
QZ000739,ENR000254,STU00073,CRS038,3,3,40,false,2024-04-22
QZ000740,ENR000254,STU00073,CRS038,4,1,46,false,2023-09-10
QZ000741,ENR000254,STU00073,CRS038,4,2,60,false,2024-04-02
QZ000742,ENR000254,STU00073,CRS038,4,3,90,true,2024-03-09
QZ000743,ENR000254,STU00073,CRS038,5,1,53,false,2023-11-27
QZ000744,ENR000254,STU00073,CRS038,5,2,41,false,2023-11-09
QZ000745,ENR000256,STU00073,CRS023,1,1,69,false,2025-01-12
QZ000746,ENR000256,STU00073,CRS023,2,1,45,false,2024-11-08
QZ000747,ENR000256,STU00073,CRS023,2,2,55,false,2024-12-12
QZ000748,ENR000257,STU00073,CRS040,1,1,89,true,2024-03-06
QZ000749,ENR000257,STU00073,CRS040,2,1,89,true,2024-06-18
QZ000750,ENR000258,STU00073,CRS014,1,1,70,true,2023-12-15
QZ000751,ENR000259,STU00073,CRS004,1,1,66,false,2024-06-04
QZ000752,ENR000259,STU00073,CRS004,1,2,32,false,2024-09-30
QZ000753,ENR000260,STU00076,CRS047,1,1,94,true,2024-01-31
